dot1xPaePortCapabilities.1 = 
dot1xPaePortCapabilities.2 = 
dot1xPaePortCapabilities.3 = 
dot1xPaePortCapabilities.4 = 
dot1xPaePortCapabilities.5 = 
dot1xPaePortCapabilities.6 = 
dot1xPaePortCapabilities.7 = 
dot1xPaePortCapabilities.8 = 
dot1xPaePortCapabilities.9 = 
dot1xPaePortCapabilities.10 = 
dot1qTpFdbStatus.3.248.63.81.211.72.161 = 3
dot1qTpFdbStatus.4.0.25.112.147.198.4 = 3
dot1qTpFdbStatus.4.0.35.104.245.97.158 = 3
dot1qTpFdbStatus.4.0.224.76.14.116.77 = 3
dot1qTpFdbStatus.4.64.131.222.47.222.7 = 3
dot1qTpFdbStatus.4.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.4.148.24.130.161.228.11 = 3
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1Hdot1qTpFdbStatus.4.160.136.105.54.253.158 = 3
dot1qTpFdbStatus.4.166.89.50.132.170.138 = 3
dot1qTpFdbStatus.5.108.161.0.84.125.149 = 3
dot1qTpFdbStatus.5.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.5.146.253.91.203.214.3 = 3
dot1qTpFdbStatus.5.148.24.130.161.228.11 = 3
dot1qTpFdbStatus.5.152.95.211.217.162.67 = 3
dot1qTpFdbStatus.5.184.49.181.119.113.65 = 3
dot1qTpFdbStatus.5.192.51.94.19.30.49 = 3
dot1qTpFdbStatus.5.220.251.72.85.85.85 = 3
dot1qTpFdbStatus.5.244.109.63.74.209.152 = 3
dot1qTpFdbStatus.6.116.162.230.238.131.160 = 3
dot1qTpFdbStatus.6.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.6.148.24.130.161.228.11 = 3
dot1qTpFdbStatus.6.200.41.200.105.225.18 = 3
dot1qTpFdbStatus.6.204.70.214.92.108.129 = 3
dot1qTpFdbStatus.7.0.30.234.0.45.68 = 3
dot1qTpFdbStatus.7.80.45.244.51.88.227 = 3
dot1qTpFdbStatus.7.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.8.0.64.140.177.65.218 = 3
dot1qTpFdbStatus.8.0.64.140.177.65.220 = 3
dot1qTpFdbStatus.8.0.64.140.177.65.225 = 3
dot1qTpFdbStatus.8.0.64.140.177.68.77 = 3
dot1qTpFdbStatus.8.0.64.140.177.68.84 = 3
dot1qTpFdbStatus.8.0.64.140.186.203.158 = 3
dot1qTpFdbStatus.8.0.64.140.211.133.0 = 3
dot1qTpFdbStatus.8.0.64.140.218.1.83 = 3
dot1qTpFdbStatus.8.0.64.140.218.14.84 = 3
dot1qTpFdbStatus.8.0.64.140.218.99.151 = 3
dot1qTpFdbStatus.8.0.64.140.218.152.81 = 3
dot1qTpFdbStatus.8.0.64.140.218.152.88 = 3
dot1qTpFdbStatus.8.0.64.140.218.172.206 = 3
dot1qTpFdbStatus.8.0.64.140.235.13.226 = 3
dot1qTpFdbStatus.8.0.64.140.240.209.64 = 3
dot1qTpFdbStatus.8.68.168.66.32.239.19 = 3
dot1qTpFdbStatus.8.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.8.148.24.130.161.228.11 = 3
dot1qTpFdbStatus.8.172.204.142.21.101.249 = 3
dot1qTpFdbStatus.8.172.204.142.21.117.11 = 3
dot1qTpFdbStatus.8.172.204.142.21.135.89 = 3
dot1qTpFdbStatus.8.172.204.142.21.135.109 = 3
dot1qTpFdbStatus.8.172.204.142.21.163.201 = 3
dot1qTpFdbStatus.8.172.204.142.23.231.59 = 3
dot1qTpFdbStatus.8.172.204.142.23.231.240 = 3
dot1qTpFdbStatus.8.172.204.142.23.232.230 = 3
dot1qTpFdbStatus.9.0.15.229.3.140.215 = 3
dot1qTpFdbStatus.9.0.17.50.177.181.206 = 3
dot1qTpFdbStatus.9.0.21.93.10.33.4 = 3
dot1qTpFdbStatus.9.0.21.93.10.33.5 = 3
dot1qTpFdbStatus.9.0.21.93.10.33.17 = 3
dot1qTpFdbStatus.9.0.21.93.10.33.22 = 3
dot1qTpFdbStatus.9.0.21.93.10.33.26 = 3
dot1qTpFdbStatus.9.0.21.93.10.34.4 = 3
dot1qTpFdbStatus.9.0.21.93.10.34.10 = 3
dot1qTpFdbStatus.9.0.21.93.65.46.11 = 3
dot1qTpFdbStatus.9.0.21.93.65.46.12 = 3
dot1qTpFdbStatus.9.0.21.93.65.46.13 = 3
dot1qTpFdbStatus.9.20.2.236.110.236.100 = 3
dot1qTpFdbStatus.9.68.168.66.32.239.20 = 3
dot1qTpFdbStatus.9.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.9.148.24.130.161.228.11 = 3
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1Hdot1qTpFdbStatus.9.180.122.241.19.180.129 = 3
dot1qTpFdbStatus.9.180.122.241.20.79.175 = 3
dot1qTpFdbStatus.9.200.41.200.105.225.48 = 3
dot1qTpFdbStatus.10.0.0.188.5.105.75 = 3
dot1qTpFdbStatus.10.0.0.188.43.177.228 = 3
dot1qTpFdbStatus.10.0.0.188.89.163.22 = 3
dot1qTpFdbStatus.10.0.0.188.98.94.175 = 3
dot1qTpFdbStatus.10.0.0.188.98.128.153 = 3
dot1qTpFdbStatus.10.0.0.188.98.129.56 = 3
dot1qTpFdbStatus.10.0.0.188.98.129.197 = 3
dot1qTpFdbStatus.10.0.0.188.98.129.233 = 3
dot1qTpFdbStatus.10.0.0.188.98.130.7 = 3
dot1qTpFdbStatus.10.0.0.188.98.130.75 = 3
dot1qTpFdbStatus.10.0.0.188.100.84.220 = 3
dot1qTpFdbStatus.10.0.0.188.100.186.115 = 3
dot1qTpFdbStatus.10.0.0.188.102.217.31 = 3
dot1qTpFdbStatus.10.0.0.188.102.217.144 = 3
dot1qTpFdbStatus.10.0.0.188.179.205.218 = 3
dot1qTpFdbStatus.10.0.0.188.183.114.147 = 3
dot1qTpFdbStatus.10.0.0.188.200.133.130 = 3
dot1qTpFdbStatus.10.0.0.188.201.6.106 = 3
dot1qTpFdbStatus.10.0.0.188.201.12.221 = 3
dot1qTpFdbStatus.10.0.0.188.201.30.126 = 3
dot1qTpFdbStatus.10.0.0.188.201.30.193 = 3
dot1qTpFdbStatus.10.0.0.188.201.105.18 = 3
dot1qTpFdbStatus.10.0.0.188.204.181.32 = 3
dot1qTpFdbStatus.10.0.0.188.205.73.57 = 3
dot1qTpFdbStatus.10.0.0.188.205.93.138 = 3
dot1qTpFdbStatus.10.0.0.188.205.133.7 = 3
dot1qTpFdbStatus.10.0.0.188.206.188.25 = 3
dot1qTpFdbStatus.10.0.0.188.209.19.187 = 3
dot1qTpFdbStatus.10.0.0.188.209.74.33 = 3
dot1qTpFdbStatus.10.0.0.188.209.199.174 = 3
dot1qTpFdbStatus.10.0.1.46.88.160.204 = 3
dot1qTpFdbStatus.10.0.1.252.10.28.70 = 3
dot1qTpFdbStatus.10.0.2.1.9.117.124 = 3
dot1qTpFdbStatus.10.0.2.1.13.65.173 = 3
dot1qTpFdbStatus.10.0.2.1.98.35.194 = 3
dot1qTpFdbStatus.10.0.2.1.103.5.39 = 3
dot1qTpFdbStatus.10.0.2.1.103.9.66 = 3
dot1qTpFdbStatus.10.0.3.45.73.33.197 = 3
dot1qTpFdbStatus.10.0.3.45.74.123.174 = 3
dot1qTpFdbStatus.10.0.12.26.0.14.8 = 3
dot1qTpFdbStatus.10.0.12.41.4.8.235 = 3
dot1qTpFdbStatus.10.0.12.41.9.165.185 = 3
dot1qTpFdbStatus.10.0.12.41.13.150.211 = 3
dot1qTpFdbStatus.10.0.12.41.48.36.95 = 3
dot1qTpFdbStatus.10.0.12.41.53.99.186 = 3
dot1qTpFdbStatus.10.0.12.41.90.152.85 = 3
dot1qTpFdbStatus.10.0.12.41.100.182.203 = 3
dot1qTpFdbStatus.10.0.12.41.232.140.20 = 3
dot1qTpFdbStatus.10.0.13.30.0.98.113 = 3
dot1qTpFdbStatus.10.0.13.30.0.98.114 = 3
dot1qTpFdbStatus.10.0.13.30.0.98.117 = 3
dot1qTpFdbStatus.10.0.13.30.0.98.118 = 3
dot1qTpFdbStatus.10.0.13.30.0.98.126 = 3
dot1qTpFdbStatus.10.0.13.141.178.0.72 = 3
dot1qTpFdbStatus.10.0.15.135.0.16.9 = 3
dot1qTpFdbStatus.10.0.15.135.0.179.168 = 3
dot1qTpFdbStatus.10.0.21.93.10.33.15 = 3
dot1qTpFdbStatus.10.0.21.93.10.33.23 = 3
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1Hdot1qTpFdbStatus.10.0.21.93.10.34.2 = 3
dot1qTpFdbStatus.10.0.21.93.10.34.3 = 3
dot1qTpFdbStatus.10.0.21.93.10.34.12 = 3
dot1qTpFdbStatus.10.0.21.93.41.101.2 = 3
dot1qTpFdbStatus.10.0.21.93.65.46.14 = 3
dot1qTpFdbStatus.10.0.29.156.168.8.43 = 3
dot1qTpFdbStatus.10.0.29.156.208.222.129 = 3
dot1qTpFdbStatus.10.0.29.156.212.60.72 = 3
dot1qTpFdbStatus.10.0.29.156.212.60.82 = 3
dot1qTpFdbStatus.10.0.29.156.220.72.127 = 3
dot1qTpFdbStatus.10.0.29.156.220.72.190 = 3
dot1qTpFdbStatus.10.0.29.156.221.147.199 = 3
dot1qTpFdbStatus.10.0.29.156.225.198.232 = 3
dot1qTpFdbStatus.10.0.29.156.226.144.183 = 3
dot1qTpFdbStatus.10.0.29.156.230.142.180 = 3
dot1qTpFdbStatus.10.0.29.156.230.174.138 = 3
dot1qTpFdbStatus.10.0.29.156.232.134.228 = 3
dot1qTpFdbStatus.10.0.29.156.233.158.213 = 3
dot1qTpFdbStatus.10.0.34.77.31.105.148 = 3
dot1qTpFdbStatus.10.0.34.77.215.190.204 = 3
dot1qTpFdbStatus.10.0.48.24.2.233.179 = 3
dot1qTpFdbStatus.10.0.48.24.198.130.57 = 3
dot1qTpFdbStatus.10.0.128.244.170.243.246 = 3
dot1qTpFdbStatus.10.52.192.249.111.102.128 = 3
dot1qTpFdbStatus.10.52.192.249.165.92.167 = 3
dot1qTpFdbStatus.10.52.192.249.165.94.107 = 3
dot1qTpFdbStatus.10.52.192.249.251.205.0 = 3
dot1qTpFdbStatus.10.60.236.239.110.126.210 = 3
dot1qTpFdbStatus.10.60.236.239.110.126.211 = 3
dot1qTpFdbStatus.10.60.236.239.110.128.195 = 3
dot1qTpFdbStatus.10.92.136.22.155.106.216 = 3
dot1qTpFdbStatus.10.92.136.22.167.84.243 = 3
dot1qTpFdbStatus.10.92.136.22.167.86.121 = 3
dot1qTpFdbStatus.10.92.136.22.184.144.140 = 3
dot1qTpFdbStatus.10.92.136.22.184.144.141 = 3
dot1qTpFdbStatus.10.92.136.22.184.147.209 = 3
dot1qTpFdbStatus.10.92.136.22.232.212.162 = 3
dot1qTpFdbStatus.10.92.136.22.235.221.118 = 3
dot1qTpFdbStatus.10.92.136.22.254.57.224 = 3
dot1qTpFdbStatus.10.112.133.194.223.68.223 = 3
dot1qTpFdbStatus.10.112.133.194.241.164.229 = 3
dot1qTpFdbStatus.10.120.242.158.144.65.54 = 3
dot1qTpFdbStatus.10.120.242.158.144.127.234 = 3
dot1qTpFdbStatus.10.120.242.158.144.163.170 = 3
dot1qTpFdbStatus.10.120.242.158.145.1.209 = 3
dot1qTpFdbStatus.10.124.203.13.0.3.88 = 3
dot1qTpFdbStatus.10.124.203.13.8.30.157 = 3
dot1qTpFdbStatus.10.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.10.140.220.212.82.248.16 = 3
dot1qTpFdbStatus.10.168.161.89.15.136.67 = 3
dot1qTpFdbStatus.10.168.161.89.55.179.34 = 3
dot1qTpFdbStatus.10.168.161.89.104.181.58 = 3
dot1qTpFdbStatus.10.168.161.89.172.182.153 = 3
dot1qTpFdbStatus.10.184.174.237.114.104.203 = 3
dot1qTpFdbStatus.10.184.174.237.116.150.188 = 3
dot1qTpFdbStatus.10.184.174.237.118.76.147 = 3
dot1qTpFdbStatus.10.196.52.107.96.35.6 = 3
dot1qTpFdbStatus.10.200.41.200.105.225.22 = 3
dot1qTpFdbStatus.10.220.254.7.224.200.92 = 3
dot1qTpFdbStatus.10.220.254.7.225.33.54 = 3
dot1qTpFdbStatus.10.220.254.7.225.33.113 = 3
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1Hdot1qTpFdbStatus.10.228.144.105.160.36.100 = 3
dot1qTpFdbStatus.10.228.144.105.167.75.180 = 3
dot1qTpFdbStatus.10.228.144.105.170.56.83 = 3
dot1qTpFdbStatus.10.244.84.51.82.142.1 = 3
dot1qTpFdbStatus.10.244.84.51.83.243.100 = 3
dot1qTpFdbStatus.10.244.84.51.154.213.219 = 3
dot1qTpFdbStatus.10.244.84.51.154.228.27 = 3
dot1qTpFdbStatus.10.244.84.51.157.187.60 = 3
dot1qTpFdbStatus.10.244.84.51.157.188.191 = 3
dot1qTpFdbStatus.10.244.84.51.160.14.171 = 3
dot1qTpFdbStatus.10.244.84.51.165.9.113 = 3
dot1qTpFdbStatus.10.244.84.51.173.188.207 = 3
dot1qTpFdbStatus.10.244.84.51.242.73.50 = 3
dot1qTpFdbStatus.10.244.84.51.242.73.104 = 3
dot1qTpFdbStatus.10.244.84.51.248.23.68 = 3
dot1qTpFdbStatus.11.0.16.73.48.44.239 = 3
dot1qTpFdbStatus.11.0.16.73.85.83.141 = 3
dot1qTpFdbStatus.11.0.16.73.85.83.146 = 3
dot1qTpFdbStatus.11.0.16.73.85.93.65 = 3
dot1qTpFdbStatus.11.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.11.136.21.68.204.86.120 = 3
dot1qTpFdbStatus.11.148.24.130.161.228.11 = 3
dot1qTpFdbStatus.12.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.13.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.14.0.7.77.70.10.52 = 3
dot1qTpFdbStatus.14.0.7.77.71.217.97 = 3
dot1qTpFdbStatus.14.0.24.133.17.222.216 = 3
dot1qTpFdbStatus.14.0.64.88.27.228.54 = 3
dot1qTpFdbStatus.14.24.102.218.1.179.156 = 3
dot1qTpFdbStatus.14.28.193.222.21.24.13 = 3
dot1qTpFdbStatus.14.100.82.153.14.248.70 = 3
dot1qTpFdbStatus.14.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.14.136.21.68.204.91.216 = 3
dot1qTpFdbStatus.14.148.24.130.161.228.11 = 3
dot1qTpFdbStatus.14.152.231.244.166.64.183 = 3
dot1qTpFdbStatus.14.164.187.109.196.225.2 = 3
dot1qTpFdbStatus.14.172.145.161.125.99.148 = 3
dot1qTpFdbStatus.14.200.150.101.242.209.235 = 3
dot1qTpFdbStatus.14.204.72.58.157.49.31 = 3
dot1qTpFdbStatus.14.204.72.58.158.204.17 = 3
dot1qTpFdbStatus.14.220.254.7.224.200.29 = 3
dot1qTpFdbStatus.14.220.254.7.224.200.68 = 3
dot1qTpFdbStatus.14.220.254.7.225.33.18 = 3
dot1qTpFdbStatus.14.220.254.7.225.33.42 = 3
dot1qTpFdbStatus.14.224.85.61.67.8.96 = 3
dot1qTpFdbStatus.14.224.85.61.68.154.208 = 3
dot1qTpFdbStatus.14.224.85.61.68.154.224 = 3
dot1qTpFdbStatus.14.224.85.61.68.157.16 = 3
dot1qTpFdbStatus.14.224.85.61.245.1.224 = 3
dot1qTpFdbStatus.14.224.85.61.245.36.160 = 3
dot1qTpFdbStatus.14.228.84.232.126.135.168 = 3
dot1qTpFdbStatus.14.240.159.194.21.129.146 = 3
dot1qTpFdbStatus.15.0.7.77.61.207.153 = 3
dot1qTpFdbStatus.15.0.7.77.71.217.140 = 3
dot1qTpFdbStatus.15.0.7.77.71.217.147 = 3
dot1qTpFdbStatus.15.0.15.229.4.201.25 = 3
dot1qTpFdbStatus.15.0.21.93.10.33.9 = 3
dot1qTpFdbStatus.15.0.21.93.10.34.11 = 3
dot1qTpFdbStatus.15.0.21.93.10.34.14 = 3
dot1qTpFdbStatus.15.0.24.10.4.246.38 = 3
dot1qTpFdbStatus.15.0.24.10.35.223.70 = 3
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1Hdot1qTpFdbStatus.15.0.24.10.35.232.70 = 3
dot1qTpFdbStatus.15.0.24.10.35.246.98 = 3
dot1qTpFdbStatus.15.0.24.10.35.246.250 = 3
dot1qTpFdbStatus.15.0.24.10.35.247.88 = 3
dot1qTpFdbStatus.15.0.24.10.35.248.134 = 3
dot1qTpFdbStatus.15.0.27.235.78.95.131 = 3
dot1qTpFdbStatus.15.0.30.198.5.35.166 = 3
dot1qTpFdbStatus.15.0.64.88.27.228.24 = 3
dot1qTpFdbStatus.15.0.64.88.27.228.132 = 3
dot1qTpFdbStatus.15.0.64.88.27.228.136 = 3
dot1qTpFdbStatus.15.0.64.88.27.229.0 = 3
dot1qTpFdbStatus.15.0.64.88.27.229.5 = 3
dot1qTpFdbStatus.15.0.128.163.164.238.102 = 3
dot1qTpFdbStatus.15.0.128.244.170.220.20 = 3
dot1qTpFdbStatus.15.0.144.232.57.165.9 = 3
dot1qTpFdbStatus.15.0.192.183.74.26.25 = 3
dot1qTpFdbStatus.15.0.192.183.131.46.210 = 3
dot1qTpFdbStatus.15.24.102.218.2.42.90 = 3
dot1qTpFdbStatus.15.28.193.222.132.127.108 = 3
dot1qTpFdbStatus.15.36.90.76.24.100.207 = 3
dot1qTpFdbStatus.15.40.22.168.9.90.228 = 3
dot1qTpFdbStatus.15.48.225.113.103.47.122 = 3
dot1qTpFdbStatus.15.48.225.113.103.47.238 = 3
dot1qTpFdbStatus.15.48.225.113.106.112.200 = 3
dot1qTpFdbStatus.15.48.225.113.106.128.70 = 3
dot1qTpFdbStatus.15.72.186.78.53.243.155 = 3
dot1qTpFdbStatus.15.84.178.3.246.227.187 = 3
dot1qTpFdbStatus.15.84.178.3.253.26.83 = 3
dot1qTpFdbStatus.15.84.178.3.253.30.83 = 3
dot1qTpFdbStatus.15.132.52.151.243.28.0 = 4
dot1qTpFdbStatus.15.136.21.68.169.2.197 = 3
dot1qTpFdbStatus.15.140.4.186.116.96.145 = 3
dot1qTpFdbStatus.15.140.4.186.117.153.187 = 3
dot1qTpFdbStatus.15.140.220.212.158.192.129 = 3
dot1qTpFdbStatus.15.144.177.28.145.252.86 = 3
dot1qTpFdbStatus.15.148.24.130.161.228.11 = 3
dot1qTpFdbStatus.15.148.154.169.38.203.136 = 3
dot1qTpFdbStatus.15.156.147.78.151.65.142 = 3
dot1qTpFdbStatus.15.164.187.109.194.102.83 = 3
dot1qTpFdbStatus.15.164.187.109.194.147.225 = 3
dot1qTpFdbStatus.15.164.187.109.194.148.254 = 3
dot1qTpFdbStatus.15.164.187.109.196.229.253 = 3
dot1qTpFdbStatus.15.172.145.161.144.123.164 = 3
dot1qTpFdbStatus.15.184.174.237.118.80.94 = 3
dot1qTpFdbStatus.15.192.145.52.197.194.223 = 3
dot1qTpFdbStatus.15.200.31.102.4.107.240 = 3
dot1qTpFdbStatus.15.200.150.101.242.229.102 = 3
dot1qTpFdbStatus.15.204.72.58.158.202.143 = 3
dot1qTpFdbStatus.15.204.72.58.158.203.26 = 3
dot1qTpFdbStatus.15.208.103.38.73.129.73 = 3
dot1qTpFdbStatus.15.224.85.61.67.57.224 = 3
dot1qTpFdbStatus.15.224.85.61.67.72.0 = 3
dot1qTpFdbStatus.15.224.85.61.67.139.176 = 3
dot1qTpFdbStatus.15.224.85.61.68.152.80 = 3
dot1qTpFdbStatus.15.224.85.61.68.159.32 = 3
dot1qTpFdbStatus.15.224.85.61.68.162.32 = 3
dot1qTpFdbStatus.15.224.85.61.68.249.208 = 3
dot1qTpFdbStatus.15.224.85.61.69.60.160 = 3
dot1qTpFdbStatus.15.224.85.61.245.188.48 = 3
dot1qTpFdbStatus.15.228.84.232.85.62.7 = 3
dot1qTpFdbStatus.15.228.84.232.88.16.29 = 3
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1Hdot1qTpFdbStatus.15.228.84.232.89.75.142 = 3
dot1qTpFdbStatus.15.228.84.232.89.154.158 = 3
dot1qTpFdbStatus.15.228.84.232.90.89.94 = 3
dot1qTpFdbStatus.15.228.84.232.90.94.56 = 3
dot1qTpFdbStatus.15.228.84.232.126.124.6 = 3
dot1qTpFdbStatus.15.228.84.232.237.176.208 = 3
dot1qTpFdbStatus.15.240.29.188.151.118.105 = 3
dot1qTpFdbStatus.15.240.29.188.154.28.180 = 3
dot1qTpFdbStatus.15.244.238.8.201.131.188 = 3
dot1qVlanNumDeletes.0 = 0
dot1qVlanFdbId.0.1 = 1
dot1qVlanFdbId.0.14 = 2
dot1qVlanFdbId.0.31 = 3
dot1qVlanFdbId.0.32 = 4
dot1qVlanFdbId.0.33 = 5
dot1qVlanFdbId.0.34 = 6
dot1qVlanFdbId.0.41 = 7
dot1qVlanFdbId.0.42 = 8
dot1qVlanFdbId.0.65 = 9
dot1qVlanFdbId.0.67 = 10
dot1qVlanFdbId.0.99 = 11
dot1qVlanFdbId.0.108 = 12
dot1qVlanFdbId.0.109 = 13
dot1qVlanFdbId.0.118 = 14
dot1qVlanFdbId.0.119 = 15
dot1qVlanCurrentEgressPorts.0.1 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.14 = 00 40  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.31 = 0a 40  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.32 = 02 40  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.33 = 0a 40  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.34 = 0a c0  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.41 = 00 c0  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.42 = 00 c0  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.65 = 00 40  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.67 = 02 40  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.99 = ff c0  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.108 = 0a 40  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.109 = 02 40  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.118 = 08 c0  00 00   00 00  00 00    
dot1qVlanCurrentEgressPorts.0.119 = f7 c0  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.1 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.14 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.31 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.32 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.33 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.34 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.41 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.42 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.65 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.67 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.99 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.108 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.109 = 00 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.118 = 08 00  00 00   00 00  00 00    
dot1qVlanCurrentUntaggedPorts.0.119 = f7 c0  00 00   00 00  00 00    
dot1qVlanStatus.0.1 = 2
dot1qVlanStatus.0.14 = 2
dot1qVlanStatus.0.31 = 2
dot1qVlanStatus.0.32 = 2
dot1qVlanStatus.0.33 = 2
dot1qVlanStatus.0.34 = 2
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1Hdot1qVlanStatus.0.41 = 2
dot1qVlanStatus.0.42 = 2
dot1qVlanStatus.0.65 = 2
dot1qVlanStatus.0.67 = 2
dot1qVlanStatus.0.99 = 2
dot1qVlanStatus.0.108 = 2
dot1qVlanStatus.0.109 = 2
dot1qVlanStatus.0.118 = 2
dot1qVlanStatus.0.119 = 2
dot1qVlanCreationTime.0.1 = 0 secs
dot1qVlanCreationTime.0.14 = 0 secs
dot1qVlanCreationTime.0.31 = 0 secs
dot1qVlanCreationTime.0.32 = 0 secs
dot1qVlanCreationTime.0.33 = 0 secs
dot1qVlanCreationTime.0.34 = 0 secs
dot1qVlanCreationTime.0.41 = 0 secs
dot1qVlanCreationTime.0.42 = 0 secs
dot1qVlanCreationTime.0.65 = 0 secs
dot1qVlanCreationTime.0.67 = 0 secs
dot1qVlanCreationTime.0.99 = 0 secs
dot1qVlanCreationTime.0.108 = 0 secs
dot1qVlanCreationTime.0.109 = 0 secs
dot1qVlanCreationTime.0.118 = 0 secs
dot1qVlanCreationTime.0.119 = 0 secs
dot1qVlanStaticName.1 = DEFAULT_VLAN
dot1qVlanStaticName.14 = ISP-Spectrum
dot1qVlanStaticName.31 = Public DSL
dot1qVlanStaticName.32 = WirelessScanners
dot1qVlanStaticName.33 = VLAN33
dot1qVlanStaticName.34 = VLAN34
dot1qVlanStaticName.41 = Wifi AccessPoints
dot1qVlanStaticName.42 = IP Cameras
dot1qVlanStaticName.65 = Servers
dot1qVlanStaticName.67 = RanchoOT
dot1qVlanStaticName.99 = IP Phones
dot1qVlanStaticName.108 = Guest Wifi
dot1qVlanStaticName.109 = BlueScope_iPhones
dot1qVlanStaticName.118 = Production
dot1qVlanStaticName.119 = VLAN119
dot1qVlanStaticEgressPorts.1 = 00 3f  ff ff   ff 80  00 00    
dot1qVlanStaticEgressPorts.14 = 00 40  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.31 = 0a 40  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.32 = 02 40  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.33 = 0a 40  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.34 = 0a c0  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.41 = 00 c0  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.42 = 00 c0  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.65 = 00 40  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.67 = 02 40  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.99 = ff c0  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.108 = 0a 40  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.109 = 02 40  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.118 = 08 c0  00 00   00 00  00 00    
dot1qVlanStaticEgressPorts.119 = f7 c0  00 00   00 00  00 00    
dot1qVlanForbiddenEgressPorts.1 = 00 00  00 00   00 00  00 00    
dot1qVlanForbiddenEgressPorts.14 = 00 00  00 00   00 00  00 00    
dot1qVlanForbiddenEgressPorts.31 = 00 00  00 00   00 00  00 00    
dot1qVlanForbiddenEgressPorts.32 = 00 00  00 00   00 00  00 00    
dot1qVlanForbiddenEgressPorts.33 = 00 00  00 00   00 00  00 00    
dot1qVlanForbiddenEgressPorts.34 = 00 00  00 00   00 00  00 00    
